CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name,UserName,Domain,Birth_Year,Current_Age,Parent,customer_priority
11140,Mr.,Javier,Alvarez,1977-02-11,S,M,javier1@adventure-works.com,30000.0,0,Partial High School,Clerical,N,Mr. Javier Alvarez,javier1,Adventure Works,1977,46.0,No,Standard
11141,Ms.,Nicole,Ramirez,1977-06-21,M,F,nicole42@adventure-works.com,40000.0,0,High School,Skilled Manual,N,Ms. Nicole Ramirez,nicole42,Adventure Works,1977,45.0,No,Standard
11142,Mr.,Eduardo,Patterson,1977-08-14,S,M,eduardo55@adventure-works.com,40000.0,0,High School,Skilled Manual,N,Mr. Eduardo Patterson,eduardo55,Adventure Works,1977,45.0,No,Standard
11143,Mr.,Jonathan,Henderson,1977-02-04,M,M,jonathan4@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Mr. Jonathan Henderson,jonathan4,Adventure Works,1977,46.0,No,Standard
11144,Mr.,Edward,Hernandez,1979-09-09,S,M,edward48@adventure-works.com,40000.0,0,High School,Skilled Manual,N,Mr. Edward Hernandez,edward48,Adventure Works,1979,43.0,No,Standard
11145,Ms.,Jasmine,Coleman,1979-12-08,S,F,jasmine46@adventure-works.com,40000.0,0,High School,Skilled Manual,N,Ms. Jasmine Coleman,jasmine46,Adventure Works,1979,43.0,No,Standard
11146,Mrs.,Karla,Goel,1939-08-26,S,F,karla20@adventure-works.com,40000.0,2,Bachelors,Management,Y,Mrs. Karla Goel,karla20,Adventure Works,1939,83.0,Yes,Standard
11147,Mr.,Ernest,Wu,1939-02-05,M,M,ernest6@adventure-works.com,60000.0,2,Graduate Degree,Management,Y,Mr. Ernest Wu,ernest6,Adventure Works,1939,84.0,Yes,Standard
11148,Mr.,Ross,Vazquez,1941-08-16,M,M,ross32@adventure-works.com,40000.0,2,Bachelors,Management,Y,Mr. Ross Vazquez,ross32,Adventure Works,1941,81.0,Yes,Standard
11149,Mr.,Theodore,Gill,1941-04-20,M,M,theodore14@adventure-works.com,40000.0,2,Bachelors,Management,Y,Mr. Theodore Gill,theodore14,Adventure Works,1941,82.0,Yes,Standard
11150,Mr.,Russell,Shen,1941-03-15,S,M,russell6@adventure-works.com,40000.0,2,Bachelors,Management,Y,Mr. Russell Shen,russell6,Adventure Works,1941,82.0,Yes,Standard
11151,Mrs.,Melinda,Gill,1942-02-25,S,F,melinda9@adventure-works.com,60000.0,2,Graduate Degree,Management,N,Mrs. Melinda Gill,melinda9,Adventure Works,1942,81.0,Yes,Standard
11152,Mr.,James,Williams,1976-01-10,S,M,james77@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Mr. James Williams,james77,Adventure Works,1976,47.0,No,Standard
11153,Ms.,Angela,James,1976-06-23,M,F,angela34@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Ms. Angela James,angela34,Adventure Works,1976,46.0,No,Standard
11154,Ms.,Megan,Walker,1976-08-21,S,F,megan25@adventure-works.com,40000.0,0,Partial College,Skilled Manual,Y,Ms. Megan Walker,megan25,Adventure Works,1976,46.0,No,Standard
11155,Mr.,Hunter,Robinson,1976-01-26,S,M,hunter50@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,Mr. Hunter Robinson,hunter50,Adventure Works,1976,47.0,No,Standard
11156,Ms.,Maria,Roberts,1976-02-07,S,F,maria47@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,Ms. Maria Roberts,maria47,Adventure Works,1976,47.0,No,Standard
11157,Ms.,Hannah,Long,1975-06-11,M,F,hannah32@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Ms. Hannah Long,hannah32,Adventure Works,1975,47.0,No,Standard
11158,Mr.,Jason,Wright,1975-10-08,S,M,jason46@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Mr. Jason Wright,jason46,Adventure Works,1975,47.0,No,Standard
11159,Ms.,Brianna,Hughes,1975-09-17,S,F,brianna57@adventure-works.com,40000.0,0,High School,Skilled Manual,N,Ms. Brianna Hughes,brianna57,Adventure Works,1975,47.0,No,Standard
11160,Mr.,Maurice,Tang,1974-01-08,S,M,maurice4@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,Mr. Maurice Tang,maurice4,Adventure Works,1974,49.0,No,Standard
11161,Ms.,Emily,Wood,1974-04-22,S,F,emily27@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,Ms. Emily Wood,emily27,Adventure Works,1974,49.0,No,Standard
11162,Mr.,Chase,Cox,1974-03-05,S,M,chase10@adventure-works.com,40000.0,0,Partial College,Skilled Manual,Y,Mr. Chase Cox,chase10,Adventure Works,1974,49.0,No,Standard
11163,Mr.,Gabriel,Wang,1974-12-20,M,M,gabriel21@adventure-works.com,40000.0,0,Partial College,Skilled Manual,Y,Mr. Gabriel Wang,gabriel21,Adventure Works,1974,48.0,No,Standard
11164,Mr.,Devin,Brooks,1974-05-05,S,M,devin63@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,Mr. Devin Brooks,devin63,Adventure Works,1974,49.0,No,Standard
11165,Ms.,Jocelyn,Alexander,1973-07-18,M,F,jocelyn18@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,Ms. Jocelyn Alexander,jocelyn18,Adventure Works,1973,49.0,No,Standard
11166,Ms.,Ashley,Martinez,1972-04-24,S,F,ashley18@adventure-works.com,70000.0,0,Partial College,Skilled Manual,N,Ms. Ashley Martinez,ashley18,Adventure Works,1972,51.0,No,Standard
11167,Ms.,Jasmine,Barnes,1972-08-01,S,F,jasmine43@adventure-works.com,80000.0,0,Bachelors,Management,N,Ms. Jasmine Barnes,jasmine43,Adventure Works,1972,50.0,No,Standard
11168,Mr.,David,Rodriguez,1968-05-15,S,M,david83@adventure-works.com,80000.0,0,Bachelors,Management,N,Mr. David Rodriguez,david83,Adventure Works,1968,54.0,No,Standard
11169,Mr.,Bryce,Richardson,1968-06-22,M,M,bryce8@adventure-works.com,90000.0,4,Bachelors,Management,Y,Mr. Bryce Richardson,bryce8,Adventure Works,1968,54.0,Yes,Standard
11170,Mrs.,Carol,Howard,1968-02-05,M,F,carol5@adventure-works.com,90000.0,4,Bachelors,Management,Y,Mrs. Carol Howard,carol5,Adventure Works,1968,55.0,Yes,Standard
11171,Mr.,Jonathan,Hill,1967-10-09,S,M,jonathan43@adventure-works.com,100000.0,1,Bachelors,Management,Y,Mr. Jonathan Hill,jonathan43,Adventure Works,1967,55.0,Yes,Standard
11172,Mrs.,Gabrielle,Adams,1967-11-21,M,F,gabrielle58@adventure-works.com,100000.0,1,Bachelors,Management,Y,Mrs. Gabrielle Adams,gabrielle58,Adventure Works,1967,55.0,Yes,Standard
11173,Ms.,Sarah,Thomas,1967-09-01,S,F,sarah13@adventure-works.com,110000.0,0,Graduate Degree,Management,N,Ms. Sarah Thomas,sarah13,Adventure Works,1967,55.0,No,Standard
11174,Mr.,Nicholas,Robinson,1967-07-13,M,M,nicholas19@adventure-works.com,110000.0,0,Graduate Degree,Management,Y,Mr. Nicholas Robinson,nicholas19,Adventure Works,1967,55.0,No,Standard
11175,Mr.,Luis,Wang,1963-03-05,S,M,luis24@adventure-works.com,70000.0,0,Partial College,Skilled Manual,Y,Mr. Luis Wang,luis24,Adventure Works,1963,60.0,No,Standard
11176,Mr.,Mason,Roberts,1968-01-25,M,M,mason25@adventure-works.com,90000.0,4,Bachelors,Management,Y,Mr. Mason Roberts,mason25,Adventure Works,1968,55.0,Yes,Standard
11177,Mr.,Jose,Flores,1942-07-04,M,M,jose6@adventure-works.com,110000.0,2,Graduate Degree,Management,Y,Mr. Jose Flores,jose6,Adventure Works,1942,80.0,Yes,Standard
11178,Mr.,Nathan,Johnson,1943-08-24,M,M,nathan55@adventure-works.com,100000.0,2,Graduate Degree,Management,Y,Mr. Nathan Johnson,nathan55,Adventure Works,1943,79.0,Yes,Standard
11179,Mrs.,Molly,Rodriguez,1943-06-14,M,F,molly18@adventure-works.com,120000.0,2,Graduate Degree,Management,Y,Mrs. Molly Rodriguez,molly18,Adventure Works,1943,79.0,Yes,Standard
11180,Mrs.,April,Anand,1943-01-02,M,F,april18@adventure-works.com,160000.0,1,Bachelors,Management,Y,Mrs. April Anand,april18,Adventure Works,1943,80.0,Yes,Standard
11181,Mr.,Devin,Martin,1943-08-08,M,M,devin13@adventure-works.com,170000.0,2,Graduate Degree,Management,Y,Mr. Devin Martin,devin13,Adventure Works,1943,79.0,Yes,Standard
11182,Mrs.,Stephanie,Torres,1944-08-25,S,F,stephanie19@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mrs. Stephanie Torres,stephanie19,Adventure Works,1944,78.0,Yes,Standard
11183,Mrs.,Jasmine,Lee,1944-07-15,S,F,jasmine19@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mrs. Jasmine Lee,jasmine19,Adventure Works,1944,78.0,Yes,Standard
11184,Mrs.,Meghan,Hernandez,1944-11-16,S,F,meghan3@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mrs. Meghan Hernandez,meghan3,Adventure Works,1944,78.0,Yes,Standard
11185,Mrs.,Ashley,Henderson,1944-10-08,S,F,ashley31@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mrs. Ashley Henderson,ashley31,Adventure Works,1944,78.0,Yes,Standard
11186,Mrs.,Sarah,Price,1944-05-21,S,F,sarah25@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mrs. Sarah Price,sarah25,Adventure Works,1944,78.0,Yes,Standard
11187,Mrs.,Jennifer,Cooper,1944-02-22,M,F,jennifer63@adventure-works.com,60000.0,4,Graduate Degree,Management,Y,Mrs. Jennifer Cooper,jennifer63,Adventure Works,1944,79.0,Yes,Standard
11188,Mrs.,Catherine,Morris,1944-09-06,M,F,catherine16@adventure-works.com,60000.0,4,Graduate Degree,Management,N,Mrs. Catherine Morris,catherine16,Adventure Works,1944,78.0,Yes,Standard
11190,Mr.,Carson,Bryant,1944-06-22,M,M,carson17@adventure-works.com,70000.0,5,Bachelors,Management,Y,Mr. Carson Bryant,carson17,Adventure Works,1944,78.0,Yes,Standard
11191,Mrs.,Kristi,Perez,1945-12-18,S,F,kristi39@adventure-works.com,70000.0,5,Bachelors,Management,Y,Mrs. Kristi Perez,kristi39,Adventure Works,1945,77.0,Yes,Standard
11192,Mr.,James,Brown,1945-09-13,M,M,james79@adventure-works.com,60000.0,4,Bachelors,Management,Y,Mr. James Brown,james79,Adventure Works,1945,77.0,Yes,Standard
11193,Mr.,Ian,Gray,1945-02-13,M,M,ian72@adventure-works.com,60000.0,4,Bachelors,Management,Y,Mr. Ian Gray,ian72,Adventure Works,1945,78.0,Yes,Standard
11194,Mrs.,Jacqueline,Price,1945-06-10,M,F,jacqueline0@adventure-works.com,60000.0,4,Bachelors,Management,Y,Mrs. Jacqueline Price,jacqueline0,Adventure Works,1945,77.0,Yes,Standard
11195,Mrs.,Megan,Henderson,1946-02-10,M,F,megan55@adventure-works.com,60000.0,5,Bachelors,Management,Y,Mrs. Megan Henderson,megan55,Adventure Works,1946,77.0,Yes,Standard
11196,Mr.,Alfredo,Romero,1946-06-07,M,M,alfredo10@adventure-works.com,60000.0,5,Bachelors,Management,Y,Mr. Alfredo Romero,alfredo10,Adventure Works,1946,76.0,Yes,Standard
11197,Mrs.,Andrea,Morris,1946-06-18,M,F,andrea18@adventure-works.com,70000.0,3,Bachelors,Management,N,Mrs. Andrea Morris,andrea18,Adventure Works,1946,76.0,Yes,Standard
11198,Mrs.,Brooke,Sanders,1946-11-26,S,F,brooke3@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mrs. Brooke Sanders,brooke3,Adventure Works,1946,76.0,Yes,Standard
11199,Mrs.,Jacqueline,Bennett,1946-11-06,M,F,jacqueline1@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mrs. Jacqueline Bennett,jacqueline1,Adventure Works,1946,76.0,Yes,Standard
11200,Mr.,Jason,Griffin,1947-11-22,M,M,jason18@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mr. Jason Griffin,jason18,Adventure Works,1947,75.0,Yes,Standard
11201,Mrs.,Amanda,Foster,1947-08-18,M,F,amanda37@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mrs. Amanda Foster,amanda37,Adventure Works,1947,75.0,Yes,Standard
11202,Mrs.,Alexia,Price,1947-08-26,M,F,alexia0@adventure-works.com,80000.0,5,Bachelors,Management,N,Mrs. Alexia Price,alexia0,Adventure Works,1947,75.0,Yes,Standard
11203,Mr.,Luis,Diaz,1948-08-21,M,M,luis21@adventure-works.com,40000.0,2,High School,Professional,Y,Mr. Luis Diaz,luis21,Adventure Works,1948,74.0,Yes,Standard
11205,Mrs.,Abby,Fernandez,1948-07-24,M,F,abby13@adventure-works.com,40000.0,2,High School,Professional,Y,Mrs. Abby Fernandez,abby13,Adventure Works,1948,74.0,Yes,Standard
11206,Mr.,Blake,Flores,1948-09-24,M,M,blake60@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mr. Blake Flores,blake60,Adventure Works,1948,74.0,Yes,Standard
11207,Mrs.,Danielle,Cox,1948-07-19,S,F,danielle12@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Danielle Cox,danielle12,Adventure Works,1948,74.0,Yes,Standard
11208,Mrs.,Maria,Reed,1948-02-04,M,F,maria4@adventure-works.com,60000.0,2,Bachelors,Management,Y,Mrs. Maria Reed,maria4,Adventure Works,1948,75.0,Yes,Standard
11209,Mrs.,Allison,Evans,1948-01-13,M,F,allison21@adventure-works.com,60000.0,2,Bachelors,Management,Y,Mrs. Allison Evans,allison21,Adventure Works,1948,75.0,Yes,Standard
11210,Mr.,Edward,Wood,1948-06-08,M,M,edward50@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mr. Edward Wood,edward50,Adventure Works,1948,74.0,Yes,Standard
11211,Mrs.,Samantha,Russell,1949-10-12,M,F,samantha42@adventure-works.com,40000.0,2,High School,Professional,Y,Mrs. Samantha Russell,samantha42,Adventure Works,1949,73.0,Yes,Standard
11212,Mrs.,Chloe,Campbell,1949-11-05,M,F,chloe4@adventure-works.com,40000.0,2,High School,Professional,Y,Mrs. Chloe Campbell,chloe4,Adventure Works,1949,73.0,Yes,Standard
11213,Mrs.,Stephanie,Murphy,1949-05-14,S,F,stephanie11@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Stephanie Murphy,stephanie11,Adventure Works,1949,73.0,Yes,Standard
11214,Mr.,Charles,Miller,1949-11-07,S,M,charles9@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mr. Charles Miller,charles9,Adventure Works,1949,73.0,Yes,Standard
11215,Mrs.,Ana,Perry,1950-06-21,M,F,ana7@adventure-works.com,40000.0,2,Partial High School,Skilled Manual,Y,Mrs. Ana Perry,ana7,Adventure Works,1950,72.0,Yes,Standard
11216,Mrs.,Jasmine,Torres,1950-05-20,S,F,jasmine32@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Jasmine Torres,jasmine32,Adventure Works,1950,72.0,Yes,Standard
11217,Mrs.,Natalie,Adams,1950-02-11,S,F,natalie58@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Natalie Adams,natalie58,Adventure Works,1950,73.0,Yes,Standard
11218,Mrs.,Olivia,Brown,1950-09-11,S,F,olivia4@adventure-works.com,60000.0,2,Partial College,Professional,N,Mrs. Olivia Brown,olivia4,Adventure Works,1950,72.0,Yes,Standard
11219,Mr.,Charles,Cook,1950-12-02,M,M,charles69@adventure-works.com,60000.0,2,High School,Professional,Y,Mr. Charles Cook,charles69,Adventure Works,1950,72.0,Yes,Standard
11220,Mrs.,Erica,Huang,1950-02-23,M,F,erica5@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Erica Huang,erica5,Adventure Works,1950,73.0,Yes,Standard
11221,Mr.,Nathan,Perry,1950-06-10,M,M,nathan3@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mr. Nathan Perry,nathan3,Adventure Works,1950,72.0,Yes,Standard
11222,Mrs.,Alexandra,Rivera,1950-08-17,M,F,alexandra11@adventure-works.com,80000.0,3,Bachelors,Management,Y,Mrs. Alexandra Rivera,alexandra11,Adventure Works,1950,72.0,Yes,Standard
11223,Mrs.,Hailey,Patterson,1951-09-16,S,F,hailey30@adventure-works.com,70000.0,2,High School,Professional,Y,Mrs. Hailey Patterson,hailey30,Adventure Works,1951,71.0,Yes,Standard
11224,Mrs.,Tiffany,Li,1951-09-06,S,F,tiffany3@adventure-works.com,70000.0,2,High School,Professional,Y,Mrs. Tiffany Li,tiffany3,Adventure Works,1951,71.0,Yes,Standard
11226,Mrs.,Sydney,Ross,1951-09-27,M,F,sydney26@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Sydney Ross,sydney26,Adventure Works,1951,71.0,Yes,Standard
11227,Mr.,Marshall,Chavez,1951-08-12,S,M,marshall35@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mr. Marshall Chavez,marshall35,Adventure Works,1951,71.0,Yes,Standard
11228,Mrs.,Ashley,Jones,1951-04-19,M,F,ashley3@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Ashley Jones,ashley3,Adventure Works,1951,72.0,Yes,Standard
11229,Mr.,Adrian,Stewart,1951-12-03,S,M,adrian21@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mr. Adrian Stewart,adrian21,Adventure Works,1951,71.0,Yes,Standard
11230,Mrs.,Amber,Turner,1951-04-03,M,F,amber4@adventure-works.com,70000.0,4,Partial College,Professional,N,Mrs. Amber Turner,amber4,Adventure Works,1951,72.0,Yes,Standard
11231,Mr.,Dennis,Zhang,1952-11-14,M,M,dennis1@adventure-works.com,60000.0,2,High School,Professional,Y,Mr. Dennis Zhang,dennis1,Adventure Works,1952,70.0,Yes,Standard
11232,Mrs.,Hailey,Bryant,1952-09-27,M,F,hailey38@adventure-works.com,60000.0,3,High School,Professional,N,Mrs. Hailey Bryant,hailey38,Adventure Works,1952,70.0,Yes,Standard
11233,Mr.,Todd,Li,1952-09-09,M,M,todd5@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mr. Todd Li,todd5,Adventure Works,1952,70.0,Yes,Standard
11234,,Anna,Griffin,1952-11-19,S,,anna46@adventure-works.com,70000.0,4,Partial College,Professional,Y,,anna46,Adventure Works,1952,70.0,Yes,Standard
11235,Mr.,Angel,Stewart,1952-02-08,M,M,angel24@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mr. Angel Stewart,angel24,Adventure Works,1952,71.0,Yes,Standard
11236,Mr.,Jeremy,Butler,1952-03-05,S,M,jeremy29@adventure-works.com,70000.0,5,Partial College,Professional,Y,Mr. Jeremy Butler,jeremy29,Adventure Works,1952,71.0,Yes,Standard
11237,Mr.,Clarence,Anand,1958-09-23,S,M,clarence36@adventure-works.com,130000.0,2,Bachelors,Management,N,Mr. Clarence Anand,clarence36,Adventure Works,1958,64.0,Yes,Standard
11238,Mrs.,Mayra,Prasad,1958-08-10,S,F,mayra9@adventure-works.com,130000.0,2,Bachelors,Management,N,Mrs. Mayra Prasad,mayra9,Adventure Works,1958,64.0,Yes,Standard
11239,Mrs.,Latoya,Goel,1958-10-06,M,F,latoya18@adventure-works.com,130000.0,2,Partial College,Professional,N,Mrs. Latoya Goel,latoya18,Adventure Works,1958,64.0,Yes,Standard
11240,Mrs.,Anne,Hernandez,1958-12-11,M,F,anne4@adventure-works.com,160000.0,2,Partial College,Professional,Y,Mrs. Anne Hernandez,anne4,Adventure Works,1958,64.0,Yes,Standard
11241,Mrs.,Lisa,Cai,1957-10-11,S,F,lisa24@adventure-works.com,100000.0,2,Partial College,Professional,Y,Mrs. Lisa Cai,lisa24,Adventure Works,1957,65.0,Yes,Standard
11242,Mr.,Larry,Munoz,1957-11-11,M,M,larry9@adventure-works.com,110000.0,2,Partial College,Professional,Y,Mr. Larry Munoz,larry9,Adventure Works,1957,65.0,Yes,Standard
11243,Mrs.,Robin,Alvarez,1957-10-09,M,F,robin2@adventure-works.com,150000.0,2,Partial College,Professional,Y,Mrs. Robin Alvarez,robin2,Adventure Works,1957,65.0,Yes,Standard
11244,Mrs.,Alexis,Coleman,1957-11-26,S,F,alexis28@adventure-works.com,170000.0,2,Bachelors,Management,N,Mrs. Alexis Coleman,alexis28,Adventure Works,1957,65.0,Yes,Standard
11245,Mr.,Ricky,Vazquez,1956-10-27,M,M,ricky15@adventure-works.com,120000.0,3,High School,Professional,N,Mr. Ricky Vazquez,ricky15,Adventure Works,1956,66.0,Yes,Standard
11247,Mrs.,Claudia,Zhou,1956-06-06,S,F,claudia7@adventure-works.com,130000.0,3,Partial College,Professional,N,Mrs. Claudia Zhou,claudia7,Adventure Works,1956,66.0,Yes,Standard
11248,Mr.,Tristan,Alexander,1955-03-26,M,M,tristan19@adventure-works.com,110000.0,3,Partial College,Professional,Y,Mr. Tristan Alexander,tristan19,Adventure Works,1955,68.0,Yes,Standard
11249,Mrs.,Cindy,Patel,1955-07-13,M,F,cindy3@adventure-works.com,130000.0,3,Partial College,Professional,Y,Mrs. Cindy Patel,cindy3,Adventure Works,1955,67.0,Yes,Standard
11250,Mrs.,Shannon,Liu,1955-03-12,M,F,shannon4@adventure-works.com,170000.0,3,High School,Professional,Y,Mrs. Shannon Liu,shannon4,Adventure Works,1955,68.0,Yes,Standard
11251,Mr.,Xavier,Long,1932-07-04,S,M,xavier51@adventure-works.com,30000.0,4,High School,Professional,N,Mr. Xavier Long,xavier51,Adventure Works,1932,90.0,Yes,Standard
11252,Mr.,Nicholas,Thompson,1932-06-07,S,M,nicholas16@adventure-works.com,90000.0,3,Graduate Degree,Management,Y,Mr. Nicholas Thompson,nicholas16,Adventure Works,1932,90.0,Yes,Standard
11253,Mr.,Jos�,Hernandez,1933-02-28,M,M,jos�54@adventure-works.com,60000.0,2,Graduate Degree,Management,Y,Mr. Jos� Hernandez,jos�54,Adventure Works,1933,90.0,Yes,Standard
11254,Mr.,Johnathan,Vance,1933-03-03,M,M,johnathan5@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,Mr. Johnathan Vance,johnathan5,Adventure Works,1933,90.0,Yes,Standard
11255,Mr.,Colin,Lin,1933-04-04,M,M,colin8@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,Mr. Colin Lin,colin8,Adventure Works,1933,90.0,Yes,Standard
11256,Mrs.,Katelyn,Hernandez,1933-09-20,M,F,katelyn42@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,Mrs. Katelyn Hernandez,katelyn42,Adventure Works,1933,89.0,Yes,Standard
11257,Mrs.,Jacqueline,Powell,1933-01-06,S,F,jacqueline9@adventure-works.com,120000.0,1,Graduate Degree,Management,Y,Mrs. Jacqueline Powell,jacqueline9,Adventure Works,1933,90.0,Yes,Standard
11258,Mr.,Xavier,Hill,1933-06-28,M,M,xavier26@adventure-works.com,120000.0,1,Graduate Degree,Management,Y,Mr. Xavier Hill,xavier26,Adventure Works,1933,89.0,Yes,Standard
11259,Mrs.,Victoria,Stewart,1965-03-27,M,F,victoria24@adventure-works.com,100000.0,4,Partial College,Professional,Y,Mrs. Victoria Stewart,victoria24,Adventure Works,1965,58.0,Yes,Standard
11260,Mrs.,Katelyn,Kelly,1965-04-12,M,F,katelyn1@adventure-works.com,110000.0,2,Bachelors,Management,Y,Mrs. Katelyn Kelly,katelyn1,Adventure Works,1965,58.0,Yes,Standard
11261,Mrs.,Stephanie,Collins,1965-04-24,M,F,stephanie52@adventure-works.com,130000.0,1,Graduate Degree,Management,Y,Mrs. Stephanie Collins,stephanie52,Adventure Works,1965,58.0,Yes,Standard
11262,Mrs.,Jennifer,Simmons,1964-05-04,M,F,jennifer88@adventure-works.com,80000.0,4,Bachelors,Management,Y,Mrs. Jennifer Simmons,jennifer88,Adventure Works,1964,59.0,Yes,Standard
11263,Mrs.,Trinity,Richardson,1964-09-11,M,F,trinity9@adventure-works.com,90000.0,5,Partial College,Professional,Y,Mrs. Trinity Richardson,trinity9,Adventure Works,1964,58.0,Yes,Standard
11264,Mr.,Eduardo,Martin,1964-06-17,S,M,eduardo13@adventure-works.com,90000.0,5,Partial College,Professional,N,Mr. Eduardo Martin,eduardo13,Adventure Works,1964,58.0,Yes,Standard
11265,Mrs.,Elizabeth,Jones,1964-07-13,M,F,elizabeth7@adventure-works.com,90000.0,5,Partial College,Professional,Y,Mrs. Elizabeth Jones,elizabeth7,Adventure Works,1964,58.0,Yes,Standard
11266,Ms.,Taylor,Howard,1964-05-05,S,F,taylor14@adventure-works.com,90000.0,0,Partial College,Professional,N,Ms. Taylor Howard,taylor14,Adventure Works,1964,59.0,No,Standard
11267,Mr.,David,Diaz,1964-10-02,S,M,david55@adventure-works.com,120000.0,4,Partial College,Professional,Y,Mr. David Diaz,david55,Adventure Works,1964,58.0,Yes,Standard
11268,Mrs.,Katelyn,Carter,1964-05-03,M,F,katelyn33@adventure-works.com,130000.0,2,Graduate Degree,Management,Y,Mrs. Katelyn Carter,katelyn33,Adventure Works,1964,59.0,Yes,Standard
