CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,UserName,Domain,Birth_Year,Current_Age,Parent
11169,Mr.,Bryce,Richardson,1968-06-22,M,M,bryce8@adventure-works.com,90000.0,4,Bachelors,Management,Y,bryce8,adventure-works,1968,54.0,Yes
11170,Mrs.,Carol,Howard,1968-02-05,M,F,carol5@adventure-works.com,90000.0,4,Bachelors,Management,Y,carol5,adventure-works,1968,55.0,Yes
11171,Mr.,Jonathan,Hill,1967-10-09,S,M,jonathan43@adventure-works.com,100000.0,1,Bachelors,Management,Y,jonathan43,adventure-works,1967,55.0,Yes
11172,Mrs.,Gabrielle,Adams,1967-11-21,M,F,gabrielle58@adventure-works.com,100000.0,1,Bachelors,Management,Y,gabrielle58,adventure-works,1967,55.0,Yes
11173,Ms.,Sarah,Thomas,1967-09-01,S,F,sarah13@adventure-works.com,110000.0,0,Graduate Degree,Management,N,sarah13,adventure-works,1967,55.0,No
11174,Mr.,Nicholas,Robinson,1967-07-13,M,M,nicholas19@adventure-works.com,110000.0,0,Graduate Degree,Management,Y,nicholas19,adventure-works,1967,55.0,No
11175,Mr.,Luis,Wang,1963-03-05,S,M,luis24@adventure-works.com,70000.0,0,Partial College,Skilled Manual,Y,luis24,adventure-works,1963,60.0,No
11176,Mr.,Mason,Roberts,1968-01-25,M,M,mason25@adventure-works.com,90000.0,4,Bachelors,Management,Y,mason25,adventure-works,1968,55.0,Yes
11177,Mr.,Jose,Flores,1942-07-04,M,M,jose6@adventure-works.com,110000.0,2,Graduate Degree,Management,Y,jose6,adventure-works,1942,80.0,Yes
11178,Mr.,Nathan,Johnson,1943-08-24,M,M,nathan55@adventure-works.com,100000.0,2,Graduate Degree,Management,Y,nathan55,adventure-works,1943,79.0,Yes
11179,Mrs.,Molly,Rodriguez,1943-06-14,M,F,molly18@adventure-works.com,120000.0,2,Graduate Degree,Management,Y,molly18,adventure-works,1943,79.0,Yes
11180,Mrs.,April,Anand,1943-01-02,M,F,april18@adventure-works.com,160000.0,1,Bachelors,Management,Y,april18,adventure-works,1943,80.0,Yes
11181,Mr.,Devin,Martin,1943-08-08,M,M,devin13@adventure-works.com,170000.0,2,Graduate Degree,Management,Y,devin13,adventure-works,1943,79.0,Yes
11182,Mrs.,Stephanie,Torres,1944-08-25,S,F,stephanie19@adventure-works.com,70000.0,4,Bachelors,Management,Y,stephanie19,adventure-works,1944,78.0,Yes
11183,Mrs.,Jasmine,Lee,1944-07-15,S,F,jasmine19@adventure-works.com,70000.0,4,Bachelors,Management,Y,jasmine19,adventure-works,1944,78.0,Yes
11184,Mrs.,Meghan,Hernandez,1944-11-16,S,F,meghan3@adventure-works.com,70000.0,4,Bachelors,Management,Y,meghan3,adventure-works,1944,78.0,Yes
11185,Mrs.,Ashley,Henderson,1944-10-08,S,F,ashley31@adventure-works.com,70000.0,4,Bachelors,Management,Y,ashley31,adventure-works,1944,78.0,Yes
11186,Mrs.,Sarah,Price,1944-05-21,S,F,sarah25@adventure-works.com,70000.0,4,Bachelors,Management,Y,sarah25,adventure-works,1944,78.0,Yes
11187,Mrs.,Jennifer,Cooper,1944-02-22,M,F,jennifer63@adventure-works.com,60000.0,4,Graduate Degree,Management,Y,jennifer63,adventure-works,1944,79.0,Yes
11188,Mrs.,Catherine,Morris,1944-09-06,M,F,catherine16@adventure-works.com,60000.0,4,Graduate Degree,Management,N,catherine16,adventure-works,1944,78.0,Yes
11190,Mr.,Carson,Bryant,1944-06-22,M,M,carson17@adventure-works.com,70000.0,5,Bachelors,Management,Y,carson17,adventure-works,1944,78.0,Yes
11191,Mrs.,Kristi,Perez,1945-12-18,S,F,kristi39@adventure-works.com,70000.0,5,Bachelors,Management,Y,kristi39,adventure-works,1945,77.0,Yes
11192,Mr.,James,Brown,1945-09-13,M,M,james79@adventure-works.com,60000.0,4,Bachelors,Management,Y,james79,adventure-works,1945,77.0,Yes
11193,Mr.,Ian,Gray,1945-02-13,M,M,ian72@adventure-works.com,60000.0,4,Bachelors,Management,Y,ian72,adventure-works,1945,78.0,Yes
11194,Mrs.,Jacqueline,Price,1945-06-10,M,F,jacqueline0@adventure-works.com,60000.0,4,Bachelors,Management,Y,jacqueline0,adventure-works,1945,77.0,Yes
11195,Mrs.,Megan,Henderson,1946-02-10,M,F,megan55@adventure-works.com,60000.0,5,Bachelors,Management,Y,megan55,adventure-works,1946,77.0,Yes
11196,Mr.,Alfredo,Romero,1946-06-07,M,M,alfredo10@adventure-works.com,60000.0,5,Bachelors,Management,Y,alfredo10,adventure-works,1946,76.0,Yes
11197,Mrs.,Andrea,Morris,1946-06-18,M,F,andrea18@adventure-works.com,70000.0,3,Bachelors,Management,N,andrea18,adventure-works,1946,76.0,Yes
11198,Mrs.,Brooke,Sanders,1946-11-26,S,F,brooke3@adventure-works.com,70000.0,4,Bachelors,Management,Y,brooke3,adventure-works,1946,76.0,Yes
11199,Mrs.,Jacqueline,Bennett,1946-11-06,M,F,jacqueline1@adventure-works.com,70000.0,4,Bachelors,Management,Y,jacqueline1,adventure-works,1946,76.0,Yes
11200,Mr.,Jason,Griffin,1947-11-22,M,M,jason18@adventure-works.com,70000.0,4,Bachelors,Management,Y,jason18,adventure-works,1947,75.0,Yes
11201,Mrs.,Amanda,Foster,1947-08-18,M,F,amanda37@adventure-works.com,70000.0,4,Bachelors,Management,Y,amanda37,adventure-works,1947,75.0,Yes
11202,Mrs.,Alexia,Price,1947-08-26,M,F,alexia0@adventure-works.com,80000.0,5,Bachelors,Management,N,alexia0,adventure-works,1947,75.0,Yes
11203,Mr.,Luis,Diaz,1948-08-21,M,M,luis21@adventure-works.com,40000.0,2,High School,Professional,Y,luis21,adventure-works,1948,74.0,Yes
11205,Mrs.,Abby,Fernandez,1948-07-24,M,F,abby13@adventure-works.com,40000.0,2,High School,Professional,Y,abby13,adventure-works,1948,74.0,Yes
11206,Mr.,Blake,Flores,1948-09-24,M,M,blake60@adventure-works.com,60000.0,2,Partial College,Professional,Y,blake60,adventure-works,1948,74.0,Yes
11207,Mrs.,Danielle,Cox,1948-07-19,S,F,danielle12@adventure-works.com,60000.0,2,Partial College,Professional,Y,danielle12,adventure-works,1948,74.0,Yes
11208,Mrs.,Maria,Reed,1948-02-04,M,F,maria4@adventure-works.com,60000.0,2,Bachelors,Management,Y,maria4,adventure-works,1948,75.0,Yes
11209,Mrs.,Allison,Evans,1948-01-13,M,F,allison21@adventure-works.com,60000.0,2,Bachelors,Management,Y,allison21,adventure-works,1948,75.0,Yes
11210,Mr.,Edward,Wood,1948-06-08,M,M,edward50@adventure-works.com,70000.0,4,Partial College,Professional,Y,edward50,adventure-works,1948,74.0,Yes
11211,Mrs.,Samantha,Russell,1949-10-12,M,F,samantha42@adventure-works.com,40000.0,2,High School,Professional,Y,samantha42,adventure-works,1949,73.0,Yes
11212,Mrs.,Chloe,Campbell,1949-11-05,M,F,chloe4@adventure-works.com,40000.0,2,High School,Professional,Y,chloe4,adventure-works,1949,73.0,Yes
11213,Mrs.,Stephanie,Murphy,1949-05-14,S,F,stephanie11@adventure-works.com,60000.0,2,Partial College,Professional,Y,stephanie11,adventure-works,1949,73.0,Yes
11214,Mr.,Charles,Miller,1949-11-07,S,M,charles9@adventure-works.com,60000.0,2,Partial College,Professional,Y,charles9,adventure-works,1949,73.0,Yes
11215,Mrs.,Ana,Perry,1950-06-21,M,F,ana7@adventure-works.com,40000.0,2,Partial High School,Skilled Manual,Y,ana7,adventure-works,1950,72.0,Yes
11216,Mrs.,Jasmine,Torres,1950-05-20,S,F,jasmine32@adventure-works.com,60000.0,2,Partial College,Professional,Y,jasmine32,adventure-works,1950,72.0,Yes
11217,Mrs.,Natalie,Adams,1950-02-11,S,F,natalie58@adventure-works.com,60000.0,2,Partial College,Professional,Y,natalie58,adventure-works,1950,73.0,Yes
11218,Mrs.,Olivia,Brown,1950-09-11,S,F,olivia4@adventure-works.com,60000.0,2,Partial College,Professional,N,olivia4,adventure-works,1950,72.0,Yes
11219,Mr.,Charles,Cook,1950-12-02,M,M,charles69@adventure-works.com,60000.0,2,High School,Professional,Y,charles69,adventure-works,1950,72.0,Yes
11220,Mrs.,Erica,Huang,1950-02-23,M,F,erica5@adventure-works.com,60000.0,2,Partial College,Professional,Y,erica5,adventure-works,1950,73.0,Yes
11221,Mr.,Nathan,Perry,1950-06-10,M,M,nathan3@adventure-works.com,70000.0,4,Partial College,Professional,Y,nathan3,adventure-works,1950,72.0,Yes
11222,Mrs.,Alexandra,Rivera,1950-08-17,M,F,alexandra11@adventure-works.com,80000.0,3,Bachelors,Management,Y,alexandra11,adventure-works,1950,72.0,Yes
11223,Mrs.,Hailey,Patterson,1951-09-16,S,F,hailey30@adventure-works.com,70000.0,2,High School,Professional,Y,hailey30,adventure-works,1951,71.0,Yes
11224,Mrs.,Tiffany,Li,1951-09-06,S,F,tiffany3@adventure-works.com,70000.0,2,High School,Professional,Y,tiffany3,adventure-works,1951,71.0,Yes
11226,Mrs.,Sydney,Ross,1951-09-27,M,F,sydney26@adventure-works.com,60000.0,2,Partial College,Professional,Y,sydney26,adventure-works,1951,71.0,Yes
11227,Mr.,Marshall,Chavez,1951-08-12,S,M,marshall35@adventure-works.com,60000.0,2,Partial College,Professional,Y,marshall35,adventure-works,1951,71.0,Yes
11228,Mrs.,Ashley,Jones,1951-04-19,M,F,ashley3@adventure-works.com,60000.0,2,Partial College,Professional,Y,ashley3,adventure-works,1951,71.0,Yes
11229,Mr.,Adrian,Stewart,1951-12-03,S,M,adrian21@adventure-works.com,70000.0,4,Partial College,Professional,Y,adrian21,adventure-works,1951,71.0,Yes
11230,Mrs.,Amber,Turner,1951-04-03,M,F,amber4@adventure-works.com,70000.0,4,Partial College,Professional,N,amber4,adventure-works,1951,72.0,Yes
11231,Mr.,Dennis,Zhang,1952-11-14,M,M,dennis1@adventure-works.com,60000.0,2,High School,Professional,Y,dennis1,adventure-works,1952,70.0,Yes
11232,Mrs.,Hailey,Bryant,1952-09-27,M,F,hailey38@adventure-works.com,60000.0,3,High School,Professional,N,hailey38,adventure-works,1952,70.0,Yes
11233,Mr.,Todd,Li,1952-09-09,M,M,todd5@adventure-works.com,70000.0,4,Partial College,Professional,Y,todd5,adventure-works,1952,70.0,Yes
11234,,Anna,Griffin,1952-11-19,S,,anna46@adventure-works.com,70000.0,4,Partial College,Professional,Y,anna46,adventure-works,1952,70.0,Yes
11235,Mr.,Angel,Stewart,1952-02-08,M,M,angel24@adventure-works.com,70000.0,4,Partial College,Professional,Y,angel24,adventure-works,1952,71.0,Yes
11236,Mr.,Jeremy,Butler,1952-03-05,S,M,jeremy29@adventure-works.com,70000.0,5,Partial College,Professional,Y,jeremy29,adventure-works,1952,71.0,Yes
11237,Mr.,Clarence,Anand,1958-09-23,S,M,clarence36@adventure-works.com,130000.0,2,Bachelors,Management,N,clarence36,adventure-works,1958,64.0,Yes
11238,Mrs.,Mayra,Prasad,1958-08-10,S,F,mayra9@adventure-works.com,130000.0,2,Bachelors,Management,N,mayra9,adventure-works,1958,64.0,Yes
11239,Mrs.,Latoya,Goel,1958-10-06,M,F,latoya18@adventure-works.com,130000.0,2,Partial College,Professional,N,latoya18,adventure-works,1958,64.0,Yes
11240,Mrs.,Anne,Hernandez,1958-12-11,M,F,anne4@adventure-works.com,160000.0,2,Partial College,Professional,Y,anne4,adventure-works,1958,64.0,Yes
11241,Mrs.,Lisa,Cai,1957-10-11,S,F,lisa24@adventure-works.com,100000.0,2,Partial College,Professional,Y,lisa24,adventure-works,1957,65.0,Yes
11242,Mr.,Larry,Munoz,1957-11-11,M,M,larry9@adventure-works.com,110000.0,2,Partial College,Professional,Y,larry9,adventure-works,1957,65.0,Yes
11243,Mrs.,Robin,Alvarez,1957-10-09,M,F,robin2@adventure-works.com,150000.0,2,Partial College,Professional,Y,robin2,adventure-works,1957,65.0,Yes
11244,Mrs.,Alexis,Coleman,1957-11-26,S,F,alexis28@adventure-works.com,170000.0,2,Bachelors,Management,N,alexis28,adventure-works,1957,65.0,Yes
11245,Mr.,Ricky,Vazquez,1956-10-27,M,M,ricky15@adventure-works.com,120000.0,3,High School,Professional,N,ricky15,adventure-works,1956,66.0,Yes
11247,Mrs.,Claudia,Zhou,1956-06-06,S,F,claudia7@adventure-works.com,130000.0,3,Partial College,Professional,N,claudia7,adventure-works,1956,66.0,Yes
11248,Mr.,Tristan,Alexander,1955-03-26,M,M,tristan19@adventure-works.com,110000.0,3,Partial College,Professional,Y,tristan19,adventure-works,1955,68.0,Yes
11249,Mrs.,Cindy,Patel,1955-07-13,M,F,cindy3@adventure-works.com,130000.0,3,Partial College,Professional,Y,cindy3,adventure-works,1955,67.0,Yes
11250,Mrs.,Shannon,Liu,1955-03-12,M,F,shannon4@adventure-works.com,170000.0,3,High School,Professional,Y,shannon4,adventure-works,1955,68.0,Yes
11251,Mr.,Xavier,Long,1932-07-04,S,M,xavier51@adventure-works.com,30000.0,4,High School,Professional,N,xavier51,adventure-works,1932,90.0,Yes
11252,Mr.,Nicholas,Thompson,1932-06-07,S,M,nicholas16@adventure-works.com,90000.0,3,Graduate Degree,Management,Y,nicholas16,adventure-works,1932,90.0,Yes
11253,Mr.,Jos�,Hernandez,1933-02-28,M,M,jos�54@adventure-works.com,60000.0,2,Graduate Degree,Management,Y,jos�54,adventure-works,1933,90.0,Yes
11254,Mr.,Johnathan,Vance,1933-03-03,M,M,johnathan5@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,johnathan5,adventure-works,1933,90.0,Yes
11255,Mr.,Colin,Lin,1933-04-04,M,M,colin8@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,colin8,adventure-works,1933,90.0,Yes
11256,Mrs.,Katelyn,Hernandez,1933-09-20,M,F,katelyn42@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,katelyn42,adventure-works,1933,89.0,Yes
11257,Mrs.,Jacqueline,Powell,1933-01-06,S,F,jacqueline9@adventure-works.com,120000.0,1,Graduate Degree,Management,Y,jacqueline9,adventure-works,1933,90.0,Yes
11258,Mr.,Xavier,Hill,1933-06-28,M,M,xavier26@adventure-works.com,120000.0,1,Graduate Degree,Management,Y,xavier26,adventure-works,1933,89.0,Yes
11259,Mrs.,Victoria,Stewart,1965-03-27,M,F,victoria24@adventure-works.com,100000.0,4,Partial College,Professional,Y,victoria24,adventure-works,1965,58.0,Yes
11260,Mrs.,Katelyn,Kelly,1965-04-12,M,F,katelyn1@adventure-works.com,110000.0,2,Bachelors,Management,Y,katelyn1,adventure-works,1965,58.0,Yes
11261,Mrs.,Stephanie,Collins,1965-04-24,M,F,stephanie52@adventure-works.com,130000.0,1,Graduate Degree,Management,Y,stephanie52,adventure-works,1965,57.0,Yes
11262,Mrs.,Jennifer,Simmons,1964-05-04,M,F,jennifer88@adventure-works.com,80000.0,4,Bachelors,Management,Y,jennifer88,adventure-works,1964,58.0,Yes
11263,Mrs.,Trinity,Richardson,1964-09-11,M,F,trinity9@adventure-works.com,90000.0,5,Partial College,Professional,Y,trinity9,adventure-works,1964,58.0,Yes
11264,Mr.,Eduardo,Martin,1964-06-17,S,M,eduardo13@adventure-works.com,90000.0,5,Partial College,Professional,N,eduardo13,adventure-works,1964,58.0,Yes
11265,Mrs.,Elizabeth,Jones,1964-07-13,M,F,elizabeth7@adventure-works.com,90000.0,5,Partial College,Professional,Y,elizabeth7,adventure-works,1964,58.0,Yes
11266,Ms.,Taylor,Howard,1964-05-05,S,F,taylor14@adventure-works.com,90000.0,0,Partial College,Professional,N,taylor14,adventure-works,1964,58.0,No
11267,Mr.,David,Diaz,1964-10-02,S,M,david55@adventure-works.com,120000.0,4,Partial College,Professional,Y,david55,adventure-works,1964,58.0,Yes
11268,Mrs.,Katelyn,Carter,1964-05-03,M,F,katelyn33@adventure-works.com,130000.0,2,Graduate Degree,Management,Y,katelyn33,adventure-works,1964,58.0,Yes
11269,Mr.,Ryan,Foster,1964-10-13,M,M,ryan19@adventure-works.com,130000.0,2,Graduate Degree,Management,Y,ryan19,adventure-works,1964,58.0,Yes
11270,Mr.,Robert,Lee,1964-05-04,M,M,robert82@adventure-works.com,130000.0,2,Graduate Degree,Management,Y,robert82,adventure-works,1964,58.0,Yes
11271,Mrs.,Danielle,Reed,1964-06-05,S,F,danielle23@adventure-works.com,150000.0,2,Bachelors,Management,N,danielle23,adventure-works,1964,58.0,Yes
11272,Mrs.,Lauren,Martinez,1956-11-10,S,F,lauren35@adventure-works.com,70000.0,4,Partial College,Professional,Y,lauren35,adventure-works,1956,66.0,Yes
11273,Mr.,Nathan,Lal,1956-10-01,M,M,nathan26@adventure-works.com,90000.0,2,Partial College,Professional,Y,nathan26,adventure-works,1956,66.0,Yes
11274,Mr.,Kyle,Foster,1934-04-12,M,M,kyle11@adventure-works.com,50000.0,2,Graduate Degree,Management,Y,kyle11,adventure-works,1934,89.0,Yes
11275,Mrs.,Jenny,Rai,1934-01-18,M,F,jenny40@adventure-works.com,80000.0,4,Graduate Degree,Management,Y,jenny40,adventure-works,1934,89.0,Yes
11276,Mrs.,Nancy,Chapman,1963-09-19,M,F,nancy7@adventure-works.com,80000.0,4,Partial College,Professional,Y,nancy7,adventure-works,1963,59.0,Yes
11277,Mr.,Charles,Jackson,1963-06-10,M,M,charles15@adventure-works.com,80000.0,4,Partial College,Professional,Y,charles15,adventure-works,1963,59.0,Yes
11278,Mr.,Jonathan,Phillips,1963-08-20,S,M,jonathan35@adventure-works.com,90000.0,0,Partial College,Professional,N,jonathan35,adventure-works,1963,59.0,No
11279,Ms.,Amanda,Cook,1963-09-12,M,F,amanda3@adventure-works.com,90000.0,0,Partial College,Professional,Y,amanda3,adventure-works,1963,59.0,No
11280,Mr.,Robert,Collins,1963-08-21,M,M,robert45@adventure-works.com,90000.0,0,Partial College,Professional,Y,robert45,adventure-works,1963,59.0,No
11281,Mrs.,Megan,Barnes,1963-10-10,S,F,megan53@adventure-works.com,110000.0,4,Bachelors,Management,Y,megan53,adventure-works,1963,59.0,Yes
11282,Mr.,Christian,Thomas,1962-01-16,M,M,christian46@adventure-works.com,90000.0,5,Partial College,Professional,Y,christian46,adventure-works,1962,61.0,Yes
11283,Mr.,Arturo,Lal,1962-10-26,M,M,arturo33@adventure-works.com,110000.0,1,Bachelors,Management,Y,arturo33,adventure-works,1962,60.0,Yes
11284,Mrs.,Theresa,Serrano,1962-03-27,M,F,theresa12@adventure-works.com,110000.0,1,Bachelors,Management,Y,theresa12,adventure-works,1962,61.0,Yes
11285,Mr.,Jeremy,Anderson,1962-03-19,M,M,jeremy2@adventure-works.com,120000.0,1,Partial College,Professional,N,jeremy2,adventure-works,1962,61.0,Yes
11286,Mr.,Hunter,Griffin,1962-03-03,M,M,hunter16@adventure-works.com,170000.0,0,Graduate Degree,Management,Y,hunter16,adventure-works,1962,61.0,No
11287,Mr.,Henry,Garcia,1961-01-16,M,M,henry16@adventure-works.com,70000.0,5,Partial College,Professional,N,henry16,adventure-works,1961,62.0,Yes
11288,Mrs.,Cindy,Sanchez,1961-09-16,M,F,cindy19@adventure-works.com,110000.0,1,Bachelors,Management,Y,cindy19,adventure-works,1961,61.0,Yes
11289,Mrs.,Maria,Carter,1961-03-07,M,F,maria53@adventure-works.com,130000.0,1,Bachelors,Management,Y,maria53,adventure-works,1961,62.0,Yes
11290,Mrs.,Katelyn,Sanchez,1961-08-18,M,F,katelyn26@adventure-works.com,130000.0,1,Bachelors,Management,Y,katelyn26,adventure-works,1961,61.0,Yes
11291,Mrs.,Jenna,Wright,1961-05-05,M,F,jenna19@adventure-works.com,130000.0,1,Bachelors,Management,Y,jenna19,adventure-works,1961,61.0,Yes
11292,Mr.,Seth,Phillips,1961-11-05,S,M,seth42@adventure-works.com,150000.0,1,Partial College,Professional,N,seth42,adventure-works,1961,61.0,Yes
11293,Mr.,Luke,Long,1955-05-27,S,M,luke28@adventure-works.com,60000.0,2,High School,Professional,N,luke28,adventure-works,1955,67.0,Yes
11294,Mr.,Dalton,Clark,1955-09-03,M,M,dalton18@adventure-works.com,60000.0,2,High School,Professional,N,dalton18,adventure-works,1955,67.0,Yes
11295,Mrs.,Taylor,Lewis,1954-05-16,S,F,taylor67@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,Y,taylor67,adventure-works,1954,68.0,Yes
11296,Mrs.,Haley,Richardson,1935-10-07,S,F,haley10@adventure-works.com,50000.0,2,Graduate Degree,Management,Y,haley10,adventure-works,1935,87.0,Yes
11297,Mr.,Noah,Coleman,1935-02-02,S,M,noah2@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,noah2,adventure-works,1935,88.0,Yes
11298,Mr.,Jon,Luo,1935-03-03,M,M,jon46@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,jon46,adventure-works,1935,88.0,Yes
11299,Mr.,Orlando,Vazquez,1936-04-01,M,M,orlando14@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,orlando14,adventure-works,1936,87.0,Yes
11300,Mr.,Fernando,Barnes,1960-03-03,M,M,fernando47@adventure-works.com,80000.0,5,Partial College,Professional,N,fernando47,adventure-works,1960,63.0,Yes
11301,Mr.,Cameron,Rodriguez,1960-06-09,M,M,cameron38@adventure-works.com,80000.0,5,Partial College,Professional,Y,cameron38,adventure-works,1960,62.0,Yes
11302,Mr.,Spencer,Russell,1960-12-12,S,M,spencer22@adventure-works.com,90000.0,4,High School,Professional,N,spencer22,adventure-works,1960,62.0,Yes
11303,Mrs.,Julia,Coleman,1960-10-11,S,F,julia72@adventure-works.com,90000.0,4,High School,Professional,N,julia72,adventure-works,1960,62.0,Yes
11304,Ms.,Julia,Garcia,1960-03-17,M,F,julia38@adventure-works.com,100000.0,0,Partial College,Professional,Y,julia38,adventure-works,1960,63.0,No
11305,Mr.,Sean,Evans,1960-06-19,M,M,sean31@adventure-works.com,110000.0,3,Partial College,Professional,N,sean31,adventure-works,1960,62.0,Yes
11306,Mr.,Micah,Zhou,1960-06-22,M,M,micah19@adventure-works.com,110000.0,3,Partial College,Professional,N,micah19,adventure-works,1960,62.0,Yes
11307,Mr.,Hunter,Rodriguez,1954-11-04,M,M,hunter53@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,Y,hunter53,adventure-works,1954,68.0,Yes
11308,Mr.,Ian,Gonzales,1954-03-05,M,M,ian57@adventure-works.com,60000.0,2,High School,Professional,N,ian57,adventure-works,1954,69.0,Yes
11309,Mrs.,Victoria,Lewis,1954-06-12,S,F,victoria20@adventure-works.com,60000.0,2,High School,Professional,Y,victoria20,adventure-works,1954,68.0,Yes
11310,Mrs.,Erin,Sanders,1953-07-09,S,F,erin7@adventure-works.com,70000.0,3,Graduate Degree,Management,Y,erin7,adventure-works,1953,69.0,Yes
11311,Mrs.,Gabrielle,Lopez,1953-08-24,S,F,gabrielle63@adventure-works.com,70000.0,3,Graduate Degree,Management,N,gabrielle63,adventure-works,1953,69.0,Yes
11312,Mrs.,Sara,Richardson,1953-04-03,S,F,sara10@adventure-works.com,70000.0,3,Graduate Degree,Management,Y,sara10,adventure-works,1953,70.0,Yes
11313,Mr.,Trevor,Jenkins,1953-02-27,S,M,trevor6@adventure-works.com,70000.0,3,Graduate Degree,Management,Y,trevor6,adventure-works,1953,70.0,Yes
11315,Mrs.,Hailey,Ward,1953-10-01,S,F,hailey12@adventure-works.com,70000.0,3,Graduate Degree,Management,N,hailey12,adventure-works,1953,69.0,Yes
11316,Mr.,Luke,Allen,1953-11-17,M,M,luke52@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,luke52,adventure-works,1953,69.0,Yes
11317,Mrs.,Victoria,Russell,1952-09-17,S,F,victoria66@adventure-works.com,40000.0,3,Partial College,Professional,N,victoria66,adventure-works,1952,70.0,Yes
